DELIVERY ZIPCODE,LOCALE NAME,PHYSICAL CITY,PHYSICAL STATE
96029,CORNING,CORNING,CA
96031,FORKS OF SALMON,FORKS OF SALMON,CA
96032,FORT JONES,FORT JONES,CA
96033,FRENCH GULCH,FRENCH GULCH,CA
96034,GAZELLE,GAZELLE,CA
96035,GERBER,GERBER,CA
96037,GREENVIEW,GREENVIEW,CA
96038,GRENADA,GRENADA,CA
96039,HAPPY CAMP,HAPPY CAMP,CA
96040,HAT CREEK,HAT CREEK,CA
96041,HAYFORK,HAYFORK,CA
96044,HORNBROOK,HORNBROOK,CA
96046,HYAMPOM,HYAMPOM,CA
96047,IGO,IGO,CA
96048,JUNCTION CITY,JUNCTION CITY,CA
96049,REDDING,REDDING,CA
96050,KLAMATH RIVER,KLAMATH RIVER,CA
96050,YREKA,YREKA,CA
96051,LAKEHEAD,LAKEHEAD,CA
96052,LEWISTON,LEWISTON,CA
96054,LOOKOUT,LOOKOUT,CA
96055,LOS MOLINOS,LOS MOLINOS,CA
96056,MCARTHUR,MCARTHUR,CA
96057,MCCLOUD,MCCLOUD,CA
96058,MACDOEL,MACDOEL,CA
96059,MANTON,MANTON,CA
96061,MINERAL,MINERAL,CA
96062,MILLVILLE,MILLVILLE,CA
96063,MINERAL,MINERAL,CA
96064,MONTAGUE,MONTAGUE,CA
96065,MONTGOMERY CREEK,MONTGOMERY CREEK,CA
96067,MOUNT SHASTA,MOUNT SHASTA,CA
96068,NUBIEBER,NUBIEBER,CA
96069,BELLA VISTA,BELLA VISTA,CA
96069,OAK RUN,OAK RUN,CA
96071,OLD STATION,OLD STATION,CA
96073,PALO CEDRO,PALO CEDRO,CA
96074,PASKENTA,PASKENTA,CA
96075,PAYNES CREEK,PAYNES CREEK,CA
96075,RED BLUFF,RED BLUFF,CA
96076,PLATINA,PLATINA,CA
96078,PROBERTA,PROBERTA,CA
96079,PROJECT CITY,SHASTA LAKE,CA
96080,RED BLUFF,RED BLUFF,CA
96084,ROUND MOUNTAIN,ROUND MOUNTAIN,CA
96085,SCOTT BAR,SCOTT BAR,CA
96086,SEIAD VALLEY,SEIAD VALLEY,CA
96087,SHASTA,SHASTA,CA
96088,SHINGLETOWN,SHINGLETOWN,CA
96089,SUMMIT CITY,SHASTA LAKE,CA
96090,TEHAMA,TEHAMA,CA
96091,TRINITY CENTER,TRINITY CENTER,CA
96092,VINA,VINA,CA
96093,WEAVERVILLE,WEAVERVILLE,CA
96094,WEED,WEED,CA
96095,SHASTA,SHASTA,CA
96096,WHITMORE,WHITMORE,CA
96097,YREKA,YREKA,CA
96099,DOWNTOWN REDDING,REDDING,CA
96101,ALTURAS,ALTURAS,CA
96103,BLAIRSDEN GRAEAGLE,BLAIRSDEN GRAEAGLE,CA
96103,CROMBERG,CROMBERG,CA
96104,CEDARVILLE,CEDARVILLE,CA
96105,CHILCOOT,CHILCOOT,CA
96106,CLIO,CLIO,CA
96107,COLEVILLE,COLEVILLE,CA
96108,DAVIS CREEK,DAVIS CREEK,CA
96109,DOYLE,DOYLE,CA
96110,EAGLEVILLE,EAGLEVILLE,CA
96112,FORT BIDWELL,FORT BIDWELL,CA
96113,HERLONG,HERLONG,CA
96114,JANESVILLE,JANESVILLE,CA
96115,LAKE CITY,LAKE CITY,CA
96116,LIKELY,LIKELY,CA
96117,LITCHFIELD,LITCHFIELD,CA
96118,LOYALTON,LOYALTON,CA
96119,MADELINE,MADELINE,CA
96120,MARKLEEVILLE,MARKLEEVILLE,CA
96121,MILFORD,MILFORD,CA
96122,PORTOLA,PORTOLA,CA
96123,RAVENDALE,RAVENDALE,CA
96124,SATTLEY,CALPINE,CA
96125,SIERRA CITY,SIERRA CITY,CA
96126,SIERRAVILLE,SIERRAVILLE,CA
96127,EAGLE,SUSANVILLE,CA
96128,STANDISH,STANDISH,CA
96130,EAGLE,SUSANVILLE,CA
96130,SUSANVILLE,SUSANVILLE,CA
96132,RAVENDALE,RAVENDALE,CA
96133,COLEVILLE,COLEVILLE,CA
96134,TULELAKE,TULELAKE,CA
96135,CHILCOOT,CHILCOOT,CA
96136,STANDISH,STANDISH,CA
96137,WESTWOOD,WESTWOOD,CA
96140,CARNELIAN BAY,CARNELIAN BAY,CA
96141,HOMEWOOD,HOMEWOOD,CA
96142,TAHOMA,TAHOMA,CA
96143,KINGS BEACH,KINGS BEACH,CA
96145,TAHOE CITY,TAHOE CITY,CA
96146,OLYMPIC VALLEY,OLYMPIC VALLEY,CA
96148,TAHOE VISTA,TAHOE VISTA,CA
96150,SOUTH LAKE TAHOE,SOUTH LAKE TAHOE,CA
96151,SOUTH LAKE TAHOE,SOUTH LAKE TAHOE,CA
96155,MEYERS,SOUTH LAKE TAHOE,CA
96158,TAHOE VALLEY,SOUTH LAKE TAHOE,CA
96160,TRUCKEE,TRUCKEE,CA
96161,TRUCKEE,TRUCKEE,CA
96162,DONNER,TRUCKEE,CA
96701,AIEA,AIEA,HI
96701,PEARL CITY,PEARL CITY,HI
96703,ANAHOLA,ANAHOLA,HI
96704,CAPTAIN COOK,CAPTAIN COOK,HI
96704,KEALAKEKUA,KEALAKEKUA,HI
96705,ELEELE,ELEELE,HI
96706,EWA BEACH,EWA BEACH,HI
96706,EWA STATION,EWA BEACH,HI
96707,BARBERS POINT,KAPOLEI,HI
96707,WAIPAHU,WAIPAHU,HI
96708,HAIKU,HAIKU,HI
96709,KAPOLEI,KAPOLEI,HI
96710,HONOMU,HONOMU,HI
96712,HALEIWA,HALEIWA,HI
96712,WAIALUA,WAIALUA,HI
96713,HANA,HANA,HI
96714,HANALEI,HANALEI,HI
96715,LIHUE,LIHUE,HI
96716,HANAPEPE,HANAPEPE,HI
96717,HAUULA,HAUULA,HI
96718,HAWAII NATIONAL PARK,HAWAII NATIONAL PARK,HI
96719,HAWI,HAWI,HI
96720,HILO,HILO,HI
96721,DOWNTOWN HILO,HILO,HI
96722,KILAUEA,KILAUEA,HI
96722,PRINCEVILLE,PRINCEVILLE,HI
96725,HOLUALOA,HOLUALOA,HI
96726,HONAUNAU,HONAUNAU,HI
96727,HONOKAA,HONOKAA,HI
96727,KUKUIHAELE,HONOKAA,HI
96728,HONOMU,HONOMU,HI
96729,HOOLEHUA,HOOLEHUA,HI
96730,KAAAWA,KAAAWA,HI
96731,KAHUKU,KAHUKU,HI
96731,LAIE,LAIE,HI
96732,KAHULUI,KAHULUI,HI
96733,KAHULUI,KAHULUI,HI
96734,KAILUA,KAILUA,HI
96737,OCEAN VIEW,OCEAN VIEW,HI
96738,WAIKOLOA,WAIKOLOA,HI
96739,KAILUA KONA,KAILUA KONA,HI
96740,KAILUA KONA,KAILUA KONA,HI
96741,KALAHEO,KALAHEO,HI
96742,KALAUPAPA,KALAUPAPA,HI
96743,KAMUELA,KAMUELA,HI
96743,KAWAIHAE NPU,KAMUELA,HI
96744,KANEOHE,KANEOHE,HI
96745,KAILUA KONA,KAILUA KONA,HI
96746,KAPAA,KAPAA,HI
96747,KAUMAKANI,KAUMAKANI,HI
96748,KAUNAKAKAI,KAUNAKAKAI,HI
96749,KEAAU,KEAAU,HI
96750,KEALAKEKUA,KEALAKEKUA,HI
96752,KEKAHA,KEKAHA,HI
96753,KIHEI,KIHEI,HI
96754,KILAUEA,KILAUEA,HI
96755,KAPAAU,KAPAAU,HI
96756,KOLOA,KOLOA,HI
96757,KUALAPUU,KUALAPUU,HI
96759,KUNIA,KUNIA,HI
96760,KURTISTOWN,KURTISTOWN,HI
96761,LAHAINA,LAHAINA,HI
96762,LAIE,LAIE,HI
96763,LANAI CITY,LANAI CITY,HI
96764,LAUPAHOEHOE,LAUPAHOEHOE,HI
96765,LAWAI,LAWAI,HI
96766,LIHUE,LIHUE,HI
96766,LIHUE CARRIER ANNEX,LIHUE,HI
96767,LAHAINA,LAHAINA,HI
96768,MAKAWAO,MAKAWAO,HI
96769,MAKAWELI,MAKAWELI,HI
96770,MAUNALOA,MAUNALOA,HI
96771,MOUNTAIN VIEW,MOUNTAIN VIEW,HI
96772,NAALEHU,NAALEHU,HI
96773,NINOLE,NINOLE,HI
96774,PAAUILO,PAAUILO,HI
96776,PAAUILO,PAAUILO,HI
96777,PAHALA,PAHALA,HI
96778,PAHOA,PAHOA,HI
96779,PAIA,PAIA,HI
96780,PAPAALOA,PAPAALOA,HI
96781,PAPAIKOU,PAPAIKOU,HI
96782,PEARL CITY,PEARL CITY,HI
96783,PEPEEKEO,PEPEEKEO,HI
96784,KAHULUI,KAHULUI,HI
96785,VOLCANO,VOLCANO,HI
96786,WAHIAWA,WAHIAWA,HI
96788,PUKALANI,MAKAWAO,HI
96789,MILILANI,MILILANI,HI
96790,KULA,KULA,HI
96791,WAIALUA,WAIALUA,HI
96792,NANAKULI,WAIANAE,HI
96792,WAIANAE,WAIANAE,HI
96793,WAILUKU,WAILUKU,HI
96795,WAIMANALO,WAIMANALO,HI
96796,WAIMEA,WAIMEA,HI
96797,WAIPAHU,WAIPAHU,HI
96799,PAGO PAGO,PAGO PAGO,AS
96801,DOWNTOWN HONOLULU,HONOLULU,HI
96802,DOWNTOWN HONOLULU,HONOLULU,HI
96803,DOWNTOWN HONOLULU,HONOLULU,HI
96804,DOWNTOWN HONOLULU,HONOLULU,HI
96805,DOWNTOWN HONOLULU,HONOLULU,HI
96806,DOWNTOWN HONOLULU,HONOLULU,HI
96807,DOWNTOWN HONOLULU,HONOLULU,HI
96808,DOWNTOWN HONOLULU,HONOLULU,HI
96809,DOWNTOWN HONOLULU,HONOLULU,HI
96810,DOWNTOWN HONOLULU,HONOLULU,HI
96811,DOWNTOWN HONOLULU,HONOLULU,HI
96812,DOWNTOWN HONOLULU,HONOLULU,HI
96813,DOWNTOWN HONOLULU,HONOLULU,HI
96814,DOWNTOWN HONOLULU,HONOLULU,HI
96815,WAIKIKI,HONOLULU,HI
96816,WAIALAE KAHALA,HONOLULU,HI
96817,KAPALAMA,HONOLULU,HI
96818,MAIN OFFICE CARRIERS,HONOLULU,HI
96819,SAND ISLAND CARRIER ANNEX,HONOLULU,HI
96820,HONOLULU,HONOLULU,HI
96821,HAWAII KAI,HONOLULU,HI
96822,MAKIKI,HONOLULU,HI
96823,MAKIKI,HONOLULU,HI
96824,AINA HAINA,HONOLULU,HI
96825,HAWAII KAI,HONOLULU,HI
96826,MAKIKI,HONOLULU,HI
96828,MOILIILI,HONOLULU,HI
96830,WAIKIKI,HONOLULU,HI
96836,CPU EATON SQUARE,HONOLULU,HI
96837,UPTOWN,HONOLULU,HI
96838,HONOLULU,HONOLULU,HI
96839,CPU MANOA,HONOLULU,HI
96850,DOWNTOWN HONOLULU,HONOLULU,HI
96910,BARRIGADA,BARRIGADA,GU
96912,CPU DEDEDO NEW,DEDEDO,GU
96912,MOU #3 NAV CAMS WESPAC,DEDEDO,GU
96913,BARRIGADA,BARRIGADA,GU
96915,BARRIGADA,BARRIGADA,GU
96915,NAVAL STATION,YONA,GU
96916,MERIZO,MERIZO,GU
96917,INARAJAN,SANTA RITA,GU
96921,BARRIGADA,BARRIGADA,GU
96923,CPU UNIV OF GUAM,MANGILAO,GU
96928,BARRIGADA,BARRIGADA,GU
96929,ANDERSEN AFB,YIGO,GU
96929,BARRIGADA,BARRIGADA,GU
96929,CPU YIGO,YIGO,GU
96931,TAMUNING,TAMUNING,GU
96932,HAGATNA,HAGATNA,GU
96940,PALAU,KOROR,PW
96941,POHNPEI,POHNPEI,FM
96942,CHUUK,CHUUK,FM
96943,YAP,YAP,FM
96944,KOSRAE,KOSRAE,FM
96950,CPU CAPITOL HILL,SAIPAN,MP
96950,CPU GARAPAN RURAL BRANCH,SAIPAN,MP
96950,CPU SAN VICENTE,SAIPAN,MP
96950,SAIPAN,SAIPAN,MP
96951,ROTA,ROTA,MP
96960,MAJURO,MAJURO,MH
96970,EBEYE,EBEYE,MH
97001,ANTELOPE,ANTELOPE,OR
97002,AURORA,AURORA,OR
97003,BEAVERTON OR S&DC,PORTLAND,OR
97004,BEAVERCREEK,BEAVERCREEK,OR
97005,BEAVERTON,BEAVERTON,OR
97006,ALOHA,BEAVERTON,OR
97006,BEAVERTON OR S&DC,PORTLAND,OR
97007,ALOHA,BEAVERTON,OR
97008,BEAVERTON,BEAVERTON,OR
97009,BORING,BORING,OR
97010,BRIDAL VEIL,BRIDAL VEIL,OR
97011,BRIGHTWOOD,BRIGHTWOOD,OR
97013,CANBY,CANBY,OR
97014,CASCADE LOCKS,CASCADE LOCKS,OR
97015,CLACKAMAS,CLACKAMAS,OR
97015,CLACKAMAS DCU,CLACKAMAS,OR
97016,CLATSKANIE,CLATSKANIE,OR
97017,COLTON,COLTON,OR
97018,COLUMBIA CITY,COLUMBIA CITY,OR
97018,SAINT HELENS,SAINT HELENS,OR
97019,CORBETT,CORBETT,OR
97020,DONALD,DONALD,OR
97021,DUFUR,DUFUR,OR
97022,EAGLE CREEK,EAGLE CREEK,OR
97022,ESTACADA,ESTACADA,OR
97023,ESTACADA,ESTACADA,OR
97024,FAIRVIEW,FAIRVIEW,OR
97026,GERVAIS,GERVAIS,OR
97026,WOODBURN,WOODBURN,OR
97027,CLACKAMAS DCU,CLACKAMAS,OR
97027,GLADSTONE,GLADSTONE,OR
97028,GOVERNMENT CAMP,GOVERNMENT CAMP,OR
97029,GRASS VALLEY,GRASS VALLEY,OR
97030,GRESHAM,GRESHAM,OR
97031,HOOD RIVER,HOOD RIVER,OR
97031,HOOD RIVER ANNEX,HOOD RIVER,OR
97032,AURORA,AURORA,OR
97032,HUBBARD,HUBBARD,OR
97033,KENT,KENT,OR
97034,LAKE OSWEGO,LAKE OSWEGO,OR
97035,LAKE GROVE,LAKE GROVE,OR
97035,LAKE OSWEGO,LAKE OSWEGO,OR
97036,MARYLHURST,MARYLHURST,OR
97037,MAUPIN,MAUPIN,OR
97038,MOLALLA,MOLALLA,OR
97039,MORO,MORO,OR
97040,MOSIER,MOSIER,OR
97040,THE DALLES,THE DALLES,OR
97041,HOOD RIVER ANNEX,HOOD RIVER,OR
97041,MOUNT HOOD PARKDALE,MOUNT HOOD PARKDALE,OR
97042,MULINO,MULINO,OR
97044,ODELL,ODELL,OR
97045,OREGON CITY,OREGON CITY,OR
97048,RAINIER,RAINIER,OR
97049,RHODODENDRON,RHODODENDRON,OR
97050,RUFUS,RUFUS,OR
97051,SAINT HELENS,SAINT HELENS,OR
97053,SAINT HELENS,SAINT HELENS,OR
97054,SAINT HELENS,SAINT HELENS,OR
97055,SANDY,SANDY,OR
97056,SCAPPOOSE,SCAPPOOSE,OR
97057,SHANIKO,SHANIKO,OR
97058,THE DALLES,THE DALLES,OR
97060,TROUTDALE,TROUTDALE,OR
97062,TUALATIN,TUALATIN,OR
97062,TUALATIN DCU,TUALATIN,OR
97063,TYGH VALLEY,TYGH VALLEY,OR
97064,VERNONIA,VERNONIA,OR
97065,WASCO,WASCO,OR
97067,WELCHES,WELCHES,OR
97068,WEST LINN,WEST LINN,OR
97070,WILSONVILLE,WILSONVILLE,OR
97071,WOODBURN,WOODBURN,OR
97075,BEAVERTON,BEAVERTON,OR
97076,BEAVERTON,BEAVERTON,OR
97078,ALOHA,BEAVERTON,OR
97080,GRESHAM,GRESHAM,OR
97086,CLACKAMAS DCU,CLACKAMAS,OR
97089,BORING,BORING,OR
97101,AMITY,AMITY,OR
97102,CANNON BEACH,CANNON BEACH,OR
97103,ASTORIA,ASTORIA,OR
97106,BANKS,BANKS,OR
97107,BAY CITY,BAY CITY,OR
97107,TILLAMOOK,TILLAMOOK,OR
97108,CLOVERDALE,CLOVERDALE,OR
97109,BANKS,BANKS,OR
97110,CANNON BEACH,CANNON BEACH,OR
97111,CARLTON,CARLTON,OR
97112,CLOVERDALE,CLOVERDALE,OR
97113,CORNELIUS,CORNELIUS,OR
97114,DAYTON,DAYTON,OR
97115,DUNDEE,DUNDEE,OR
97116,FOREST GROVE,FOREST GROVE,OR
97117,FOREST GROVE,FOREST GROVE,OR
97118,GARIBALDI,GARIBALDI,OR
97119,GASTON,GASTON,OR
97121,HAMMOND,HAMMOND,OR
97121,WARRENTON,WARRENTON,OR
97122,CLOVERDALE,CLOVERDALE,OR
97122,HEBO,HEBO,OR
97123,HILLSBORO,HILLSBORO,OR
97123,HILLSBORO DCU,HILLSBORO,OR
97124,HILLSBORO DCU,HILLSBORO,OR
97125,BANKS,BANKS,OR
97127,DAYTON,DAYTON,OR
97127,LAFAYETTE,LAFAYETTE,OR
97128,MCMINNVILLE,MCMINNVILLE,OR
97130,MANZANITA,MANZANITA,OR
97131,NEHALEM,NEHALEM,OR
97132,NEWBERG,NEWBERG,OR
97132,NEWBERG DCU,NEWBERG,OR
97133,BEAVERTON OR S&DC,PORTLAND,OR
97133,NORTH PLAINS,NORTH PLAINS,OR
97134,OCEANSIDE,OCEANSIDE,OR
97135,PACIFIC CITY,PACIFIC CITY,OR
97136,ROCKAWAY BEACH,ROCKAWAY BEACH,OR
97137,SAINT PAUL,SAINT PAUL,OR
97138,GEARHART,SEASIDE,OR
97138,SEASIDE,SEASIDE,OR
97140,SHERWOOD,SHERWOOD,OR
97140,TUALATIN DCU,TUALATIN,OR
97141,TILLAMOOK,TILLAMOOK,OR
97143,NETARTS,TILLAMOOK,OR
97144,FOREST GROVE,FOREST GROVE,OR
97145,TOLOVANA PARK,TOLOVANA PARK,OR
97146,WARRENTON,WARRENTON,OR
97147,WHEELER,WHEELER,OR
97148,YAMHILL,YAMHILL,OR
97149,CLOVERDALE,CLOVERDALE,OR
97201,SOUTHWEST PORTLAND,PORTLAND,OR
97202,SELLWOOD DCU,PORTLAND,OR
97203,SAINT JOHNS,PORTLAND,OR
97204,WATERFRONT,PORTLAND,OR
97205,WATERFRONT,PORTLAND,OR
97206,CRESTON,PORTLAND,OR
97207,WATERFRONT,PORTLAND,OR
97208,PORTLAND,PORTLAND,OR
97209,RIVER DISTRICT,PORTLAND,OR
97210,RIVER DISTRICT,PORTLAND,OR
97211,PIEDMONT,PORTLAND,OR
97212,HOLLADAY PARK,PORTLAND,OR
97213,ROSE CITY PARK,PORTLAND,OR
97214,EAST PORTLAND,PORTLAND,OR
97215,LENTS DCU,PORTLAND,OR
97216,MIDWAY,PORTLAND,OR
97217,KENTON,PORTLAND,OR
97218,ROSE CITY PARK,PORTLAND,OR
97219,MULTNOMAH,PORTLAND,OR
97220,PARKROSE,PORTLAND,OR
97221,WEST SLOPE,PORTLAND,OR
97222,OAK GROVE,PORTLAND,OR
97223,TIGARD,PORTLAND,OR
97224,TIGARD,PORTLAND,OR
97225,WEST SLOPE,PORTLAND,OR
97227,HOLLADAY PARK,PORTLAND,OR
97228,PORTLAND,PORTLAND,OR
97229,BEAVERTON OR S&DC,PORTLAND,OR
97230,PARKROSE,PORTLAND,OR
97231,SAINT JOHNS,PORTLAND,OR
97232,EAST PORTLAND,PORTLAND,OR
97233,PARKROSE,PORTLAND,OR
97236,LENTS DCU,PORTLAND,OR
97238,BIG RIVER,PORTLAND,OR
97239,MULTNOMAH,PORTLAND,OR
97240,CENTRAL,PORTLAND,OR
97242,BROOKLYN,PORTLAND,OR
97266,LENTS DCU,PORTLAND,OR
97267,OAK GROVE,PORTLAND,OR
97268,OAK GROVE,PORTLAND,OR
97269,MILWAUKIE,PORTLAND,OR
97280,MULTNOMAH,PORTLAND,OR
97281,TIGARD,PORTLAND,OR
97282,SELLWOOD,PORTLAND,OR
97283,SAINT JOHNS,PORTLAND,OR
97286,CRESTON,PORTLAND,OR
97290,LENTS AT EASTPORT,PORTLAND,OR
97292,MIDWAY,PORTLAND,OR
97293,EAST PORTLAND,PORTLAND,OR
97294,PARKROSE,PORTLAND,OR
97296,RIVER DISTRICT,PORTLAND,OR
97298,WEST SLOPE,PORTLAND,OR
97301,SALEM OR S&DC,SALEM,OR
97302,SALEM OR S&DC,SALEM,OR
97302,VISTA,SALEM,OR
97303,HOLLYWOOD,SALEM,OR
97303,SALEM HOLLYWOOD DCU,SALEM,OR
97304,SALEM OR S&DC,SALEM,OR
97304,WEST SALEM,SALEM,OR
97305,BROOKS,SALEM,OR
97305,OAK PARK 97305 PO BOXES,SALEM,OR
97305,SALEM HOLLYWOOD DCU,SALEM,OR
97306,SALEM OR S&DC,SALEM,OR
97307,KEIZER,KEIZER,OR
97308,PRINGLE PARK,SALEM,OR
97309,SALEM OR S&DC,SALEM,OR
97317,SALEM OR S&DC,SALEM,OR
97321,ALBANY,ALBANY,OR
97322,ALBANY,ALBANY,OR
97324,ALSEA,ALSEA,OR
97324,PHILOMATH,PHILOMATH,OR
97325,AUMSVILLE,AUMSVILLE,OR
97326,BLODGETT,BLODGETT,OR
97327,BROWNSVILLE,BROWNSVILLE,OR
97329,FOSTER,FOSTER,OR
97329,SWEET HOME,SWEET HOME,OR
97330,CORVALLIS,CORVALLIS,OR
97333,CORVALLIS,CORVALLIS,OR
97335,CRABTREE,CRABTREE,OR
97336,CRAWFORDSVILLE,CRAWFORDSVILLE,OR
97338,DALLAS,DALLAS,OR
97339,CORVALLIS,CORVALLIS,OR
97341,DEPOE BAY,DEPOE BAY,OR
97342,DETROIT,DETROIT,OR
97343,EDDYVILLE,EDDYVILLE,OR
97344,FALLS CITY,FALLS CITY,OR
97345,FOSTER,FOSTER,OR
97345,SWEET HOME,SWEET HOME,OR
97346,MILL CITY,MILL CITY,OR
97347,GRAND RONDE,GRAND RONDE,OR
97348,HALSEY,HALSEY,OR
97350,IDANHA,IDANHA,OR
97351,INDEPENDENCE,INDEPENDENCE,OR
97352,JEFFERSON,JEFFERSON,OR
97355,LEBANON,LEBANON,OR
97357,LOGSDEN,LOGSDEN,OR
97357,SILETZ,SILETZ,OR
97358,LYONS,LYONS,OR
97360,MILL CITY,MILL CITY,OR
97361,MONMOUTH,MONMOUTH,OR
97362,MOUNT ANGEL,MOUNT ANGEL,OR
97362,SILVERTON,SILVERTON,OR
97364,LINCOLN CITY,LINCOLN CITY,OR
97364,NEOTSU,NEOTSU,OR
97365,NEWPORT,NEWPORT,OR
97366,NEWPORT,NEWPORT,OR
97367,LINCOLN CITY,LINCOLN CITY,OR
97368,LINCOLN CITY,LINCOLN CITY,OR
97368,OTIS,OTIS,OR
97369,NEWPORT,NEWPORT,OR
97370,PHILOMATH,PHILOMATH,OR
97371,RICKREALL,RICKREALL,OR
97373,SAINT BENEDICT,SAINT BENEDICT,OR
97374,SCIO,SCIO,OR
97375,SCOTTS MILLS,SCOTTS MILLS,OR
97376,WALDPORT,WALDPORT,OR
97377,SHEDD,SHEDD,OR
97378,SHERIDAN,SHERIDAN,OR
97380,SILETZ,SILETZ,OR
97381,SILVERTON,SILVERTON,OR
97383,STAYTON,STAYTON,OR
97384,LYONS,LYONS,OR
97385,SUBLIMITY,SUBLIMITY,OR
97386,SWEET HOME,SWEET HOME,OR
97388,GLENEDEN BEACH,GLENEDEN BEACH,OR
97389,TANGENT,TANGENT,OR
97390,TIDEWATER,TIDEWATER,OR
97391,TOLEDO,TOLEDO,OR
97392,SALEM OR S&DC,SALEM,OR
97392,TURNER,TURNER,OR
97394,WALDPORT,WALDPORT,OR
97396,WILLAMINA,WILLAMINA,OR
97401,EUGENE MAIN OFC CARRIER ANX,EUGENE,OR
97402,WESTSIDE,EUGENE,OR
97403,DOWNTOWN EUGENE,EUGENE,OR
97403,SOUTHSIDE,EUGENE,OR
97404,RIVER ROAD,EUGENE,OR
97405,SOUTHSIDE,EUGENE,OR
97406,AGNESS,AGNESS,OR
97407,ALLEGANY,ALLEGANY,OR
97408,COBURG,EUGENE,OR
97408,RIVER ROAD,EUGENE,OR
97409,ALVADORE,ALVADORE,OR
97410,AZALEA,AZALEA,OR
97411,BANDON,BANDON,OR
97412,BLACHLY,BLACHLY,OR
97413,BLUE RIVER,BLUE RIVER,OR
97414,BROADBENT,BROADBENT,OR
97415,BROOKINGS,BROOKINGS,OR
97416,CAMAS VALLEY,CAMAS VALLEY,OR
97416,WINSTON,WINSTON,OR
97417,CANYONVILLE,CANYONVILLE,OR
97419,CHESHIRE,CHESHIRE,OR
97420,CHARLESTON,COOS BAY,OR
97420,COOS BAY,COOS BAY,OR
97420,CPU EASTSIDE,COOS BAY,OR
97420,EMPIRE,COOS BAY,OR
97423,COQUILLE,COQUILLE,OR
97424,COTTAGE GROVE,COTTAGE GROVE,OR
97426,CRESWELL,CRESWELL,OR
97429,DAYS CREEK,DAYS CREEK,OR
97430,DEADWOOD,DEADWOOD,OR
97431,DEXTER,DEXTER,OR
97432,DILLARD,DILLARD,OR
97434,COTTAGE GROVE,COTTAGE GROVE,OR
97434,DORENA,DORENA,OR
97435,DRAIN,DRAIN,OR
97435,YONCALLA,YONCALLA,OR
97436,ELKTON,ELKTON,OR
97437,ELMIRA,ELMIRA,OR
97438,LOWELL,LOWELL,OR
97439,FLORENCE,FLORENCE,OR
97440,DOWNTOWN EUGENE,EUGENE,OR
97441,GARDINER,GARDINER,OR
97442,GLENDALE,GLENDALE,OR
97443,GLIDE,GLIDE,OR
97444,GOLD BEACH,GOLD BEACH,OR
97446,HARRISBURG,HARRISBURG,OR
97447,IDLEYLD PARK,IDLEYLD PARK,OR
97448,JUNCTION CITY,JUNCTION CITY,OR
97449,LAKESIDE,LAKESIDE,OR
97450,LANGLOIS,LANGLOIS,OR
97451,LORANE,LORANE,OR
97452,LOWELL,LOWELL,OR
97453,MAPLETON,MAPLETON,OR
97454,MARCOLA,MARCOLA,OR
97455,PLEASANT HILL,PLEASANT HILL,OR
97455,SOUTHSIDE,EUGENE,OR
97456,MONROE,MONROE,OR
97457,MYRTLE CREEK,MYRTLE CREEK,OR
97458,MYRTLE POINT,MYRTLE POINT,OR
97459,NORTH BEND,NORTH BEND,OR
97461,NOTI,NOTI,OR
97462,OAKLAND,OAKLAND,OR
97463,OAKRIDGE,OAKRIDGE,OR
97464,OPHIR,OPHIR,OR
97465,PORT ORFORD,PORT ORFORD,OR
97466,POWERS,POWERS,OR
97467,REEDSPORT,REEDSPORT,OR
97467,WINCHESTER BAY,REEDSPORT,OR
97469,RIDDLE,RIDDLE,OR
97470,ROSEBURG,ROSEBURG,OR
97471,ROSEBURG,ROSEBURG,OR
97473,SCOTTSBURG,SCOTTSBURG,OR
97475,EUGENE OR S&DC,SPRINGFIELD,OR
97476,PORT ORFORD,PORT ORFORD,OR
97477,SPRINGFIELD,SPRINGFIELD,OR
97478,SPRINGFIELD DCU,SPRINGFIELD,OR
97479,SUTHERLIN,SUTHERLIN,OR
97480,SWISSHOME,SWISSHOME,OR
97481,TENMILE,TENMILE,OR
97481,WINSTON,WINSTON,OR
97484,TILLER,TILLER,OR
97486,UMPQUA,UMPQUA,OR
97487,VENETA,VENETA,OR
97488,VIDA,VIDA,OR
97489,WALTERVILLE,WALTERVILLE,OR
97490,WALTON,WALTON,OR
97491,WEDDERBURN,WEDDERBURN,OR
97492,WESTFIR,WESTFIR,OR
97493,WESTLAKE,WESTLAKE,OR
97494,WILBUR,WILBUR,OR
97495,WINCHESTER,WINCHESTER,OR
97496,WINSTON,WINSTON,OR
97497,WOLF CREEK,WOLF CREEK,OR
97498,YACHATS,YACHATS,OR
97499,YONCALLA,YONCALLA,OR
97501,MEDFORD,MEDFORD,OR
97501,MEDFORD OR S&DC,MEDFORD,OR
97502,CENTRAL POINT,CENTRAL POINT,OR
97503,WHITE CITY,WHITE CITY,OR
97504,MEDFORD OR S&DC,MEDFORD,OR
97520,ASHLAND,ASHLAND,OR
97522,BUTTE FALLS,BUTTE FALLS,OR
97523,CAVE JUNCTION,CAVE JUNCTION,OR
97524,EAGLE POINT,EAGLE POINT,OR
97525,GOLD HILL,GOLD HILL,OR
97526,GRANTS PASS DCU,GRANTS PASS,OR
97527,GRANTS PASS,GRANTS PASS,OR
97527,GRANTS PASS DCU,GRANTS PASS,OR
